0,60,30,-89,-37,54
0,60,30,-92,-41,55
0,60,30,-91,-36,57
0,60,30,-95,-39,56
0,60,30,-89,-34,58
0,60,30,-87,-31,58
0,60,30,-89,-37,55
0,60,30,-95,-36,63
0,60,30,-86,-30,59
0,60,30,-86,-35,53
0,60,30,-88,-39,52
0,60,30,-88,-32,60
0,60,30,-93,-35,58
0,60,30,-85,-33,55
0,60,30,-90,-34,59
0,60,30,-92,-35,58
0,60,30,-93,-37,57
0,60,30,-88,-35,54
0,60,30,-90,-39,51
0,60,30,-87,-35,54
0,60,30,-92,-34,61
0,60,30,-90,-36,54
0,60,30,-92,-43,51
0,60,30,-93,-36,60
0,60,30,-90,-33,58
0,60,30,-91,-33,60
0,60,30,-88,-34,56
0,60,30,-91,-37,54
0,60,30,-91,-37,57
0,60,30,-93,-36,58
0,60,30,-88,-32,59
0,60,30,-93,-37,56
0,60,30,-95,-36,61
0,60,30,-88,-31,59
0,60,30,-92,-36,61
0,60,30,-90,-32,61
0,60,30,-86,-34,54
0,60,30,-93,-37,55
0,60,30,-90,-37,57
0,60,30,-88,-36,55
0,60,30,-91,-34,60
0,60,30,-90,-33,58
0,60,30,-92,-39,55
0,60,30,-91,-36,57
0,60,30,-91,-34,58
0,60,30,-91,-35,58
0,60,30,-91,-36,59
0,60,30,-89,-35,57
0,60,30,-88,-38,55
0,60,30,-85,-33,55
0,60,30,-92,-38,56
0,60,30,-87,-35,54
0,60,30,-87,-37,55
0,60,30,-92,-41,53
0,60,30,-88,-33,55
0,60,30,-93,-37,60
0,60,30,-88,-32,59
0,60,30,-86,-36,55
0,60,30,-87,-40,49
0,60,30,-92,-37,58
0,60,30,-85,-34,55
0,60,30,-93,-41,56
0,60,30,-90,-32,58
0,60,30,-86,-38,52
0,60,30,-91,-37,56
0,60,30,-87,-29,58
0,60,30,-89,-34,55
0,60,30,-90,-40,54
0,60,30,-90,-36,54
0,60,30,-91,-34,61
0,60,30,-85,-32,55
0,60,30,-91,-36,55
0,60,30,-93,-35,61
0,60,30,-89,-39,53
0,60,30,-86,-33,54
0,60,30,-86,-38,52
0,60,30,-92,-35,58
0,60,30,-92,-35,58
0,60,30,-87,-32,58
0,60,30,-85,-36,49
0,60,30,-92,-38,56
0,60,30,-91,-34,57
0,60,30,-92,-37,57
0,60,30,-88,-31,58
0,60,30,-87,-33,57
0,60,30,-88,-33,58
0,60,30,-92,-39,56
0,60,30,-93,-41,54
