30,0,60,51,92,42
30,0,60,50,86,40
30,0,60,53,87,36
30,0,60,52,89,41
30,0,60,53,89,40
30,0,60,46,93,46
30,0,60,43,88,46
30,0,60,49,93,46
30,0,60,47,92,47
30,0,60,43,86,47
30,0,60,45,91,47
30,0,60,40,85,46
30,0,60,38,87,51
30,0,60,41,92,52
30,0,60,42,88,51
30,0,60,46,94,52
30,0,60,41,87,52
30,0,60,49,97,50
30,0,60,44,88,50
30,0,60,41,87,49
30,0,60,43,90,49
30,0,60,44,92,47
30,0,60,45,87,44
30,0,60,44,89,47
30,0,60,47,91,47
30,0,60,44,87,43
30,0,60,48,91,45
30,0,60,50,87,41
30,0,60,47,88,43
30,0,60,52,96,45
30,0,60,53,94,45
30,0,60,48,92,45
30,0,60,47,86,45
30,0,60,46,91,47
30,0,60,48,85,42
30,0,60,50,90,44
30,0,60,50,91,42
30,0,60,47,86,44
30,0,60,47,87,43
30,0,60,47,92,46
30,0,60,47,88,44
30,0,60,39,82,47
30,0,60,46,92,50
30,0,60,46,91,46
30,0,60,45,88,47
30,0,60,41,86,47
30,0,60,44,85,48
30,0,60,42,89,51
30,0,60,39,86,50
30,0,60,45,94,47
30,0,60,44,89,47
30,0,60,47,95,50
30,0,60,45,90,49
30,0,60,50,91,45
30,0,60,46,92,48
30,0,60,50,85,38
30,0,60,49,90,42
30,0,60,50,93,45
30,0,60,50,87,42
30,0,60,51,90,42
30,0,60,46,88,42
30,0,60,54,94,43
30,0,60,49,88,40
30,0,60,51,92,43
30,0,60,51,92,44
30,0,60,52,92,46
30,0,60,46,88,45
30,0,60,45,85,43
30,0,60,45,91,46
30,0,60,46,90,43
30,0,60,44,91,49
30,0,60,46,91,45
30,0,60,44,91,51
30,0,60,45,92,49
30,0,60,50,91,46
30,0,60,46,87,46
30,0,60,44,83,46
30,0,60,41,90,49
30,0,60,45,89,48
30,0,60,41,90,49
30,0,60,39,85,48
30,0,60,43,86,45
30,0,60,42,87,45
30,0,60,44,85,45
30,0,60,45,90,48
30,0,60,46,86,42
30,0,60,46,88,46
30,0,60,48,92,45
30,0,60,48,88,46
30,0,60,49,89,42
30,0,60,49,88,38
30,0,60,52,89,41
30,0,60,47,86,38
30,0,60,51,87,39
30,0,60,51,85,38
30,0,60,54,89,39
30,0,60,48,91,43
30,0,60,47,87,41
30,0,60,56,96,43
30,0,60,55,91,38
30,0,60,52,87,40
30,0,60,49,91,45
30,0,60,49,87,42
30,0,60,44,89,48
30,0,60,48,86,41
30,0,60,48,94,47
30,0,60,46,90,49
30,0,60,47,89,46
30,0,60,44,89,50
30,0,60,45,91,49
30,0,60,46,92,49
30,0,60,43,91,50
30,0,60,41,87,48
30,0,60,43,87,47
30,0,60,43,86,46
30,0,60,42,87,48
30,0,60,46,91,47
30,0,60,47,89,45
30,0,60,46,90,47
30,0,60,48,90,42
30,0,60,47,88,42
30,0,60,50,93,43
30,0,60,53,93,43
30,0,60,51,88,42
30,0,60,52,90,41
30,0,60,51,89,42
30,0,60,52,90,42
30,0,60,51,92,43
30,0,60,54,91,38
30,0,60,52,88,41
30,0,60,55,91,39
30,0,60,51,90,42
30,0,60,51,87,39
30,0,60,53,90,44
30,0,60,53,88,40
30,0,60,54,90,38
30,0,60,51,87,38
30,0,60,53,88,40
30,0,60,55,87,37
30,0,60,62,94,37
30,0,60,56,90,36
30,0,60,55,85,34
30,0,60,52,93,43
30,0,60,50,86,38
30,0,60,54,89,37
30,0,60,47,88,44
30,0,60,50,86,40
30,0,60,47,88,44
30,0,60,51,86,37
30,0,60,50,90,43
30,0,60,51,90,43
30,0,60,53,93,43
30,0,60,50,85,38
30,0,60,54,95,40
30,0,60,51,94,45
30,0,60,51,90,42
30,0,60,51,94,46
30,0,60,58,98,43
30,0,60,48,84,40
30,0,60,49,88,43
30,0,60,49,85,40
30,0,60,42,88,48
30,0,60,50,93,48
30,0,60,48,89,44
30,0,60,45,89,47
30,0,60,45,90,46
30,0,60,42,86,47
30,0,60,48,92,47
30,0,60,45,94,54
30,0,60,41,86,48
30,0,60,47,86,45
30,0,60,44,85,44
30,0,60,44,87,48
30,0,60,40,90,51
30,0,60,44,86,46
30,0,60,41,91,53
30,0,60,44,90,49
30,0,60,48,90,46
30,0,60,43,87,46
30,0,60,45,88,44
30,0,60,47,89,44
30,0,60,45,88,46
30,0,60,46,90,45
30,0,60,45,91,49
30,0,60,47,89,45
30,0,60,47,88,45
30,0,60,46,90,46
30,0,60,47,94,47
30,0,60,48,90,46
30,0,60,41,86,47
30,0,60,47,93,49
30,0,60,42,91,51
30,0,60,45,92,50
30,0,60,42,86,49
30,0,60,44,89,51
30,0,60,40,85,47
30,0,60,42,87,47
30,0,60,42,89,49
30,0,60,45,87,45
30,0,60,45,90,48
30,0,60,50,92,46
30,0,60,49,94,48
30,0,60,46,91,47
30,0,60,46,92,51
30,0,60,48,91,46
30,0,60,46,87,42
30,0,60,46,85,41
30,0,60,46,90,44
30,0,60,49,91,43
30,0,60,53,90,40
30,0,60,52,85,37
30,0,60,48,85,39
30,0,60,50,90,43
30,0,60,44,85,43
30,0,60,46,88,45
30,0,60,42,86,47
30,0,60,47,83,44
30,0,60,42,85,45
30,0,60,45,88,44
30,0,60,41,87,48
30,0,60,43,89,49
30,0,60,50,90,43
30,0,60,44,88,45
30,0,60,43,88,47
30,0,60,45,89,46
30,0,60,45,89,48
30,0,60,45,86,43
30,0,60,52,91,44
30,0,60,53,87,43
30,0,60,44,85,43
30,0,60,47,91,44
30,0,60,49,88,40
30,0,60,52,85,39
30,0,60,47,84,40
30,0,60,49,84,38
30,0,60,47,88,43
30,0,60,44,87,47
30,0,60,49,90,41
30,0,60,50,99,50
30,0,60,52,90,42
30,0,60,46,88,44
30,0,60,49,90,45
30,0,60,45,92,48
30,0,60,45,89,48
30,0,60,43,87,50
30,0,60,42,86,50
30,0,60,43,90,49
30,0,60,41,91,50
30,0,60,36,85,50
30,0,60,39,88,51
30,0,60,43,88,49
30,0,60,41,88,51
30,0,60,42,83,48
30,0,60,39,93,57
30,0,60,41,91,50
30,0,60,38,90,53
30,0,60,41,90,53
30,0,60,40,90,53
30,0,60,38,83,50
30,0,60,44,87,46
30,0,60,43,88,47
30,0,60,42,88,47
30,0,60,36,85,51
30,0,60,43,87,48
30,0,60,42,88,49
30,0,60,44,85,45
30,0,60,48,89,45
30,0,60,47,87,42
30,0,60,47,93,47
30,0,60,46,91,47
30,0,60,46,89,47
30,0,60,50,93,46
30,0,60,50,93,45
30,0,60,44,84,44
30,0,60,45,84,43
30,0,60,52,89,41
30,0,60,48,90,41
30,0,60,49,89,40
30,0,60,45,82,41
30,0,60,50,90,43
30,0,60,53,90,41
30,0,60,56,92,42
30,0,60,48,89,42
30,0,60,53,94,39
30,0,60,53,92,43
30,0,60,51,97,45
30,0,60,53,91,43
30,0,60,50,88,44
30,0,60,45,86,44
30,0,60,45,85,42
30,0,60,42,85,45
30,0,60,43,88,48
30,0,60,37,88,54
30,0,60,44,95,54
30,0,60,43,89,49
30,0,60,45,91,49
30,0,60,43,88,48
30,0,60,40,90,51
30,0,60,41,90,49
30,0,60,45,86,46
30,0,60,42,86,47
30,0,60,50,90,43
30,0,60,51,92,44
30,0,60,46,89,46
30,0,60,51,93,44
30,0,60,48,89,42
30,0,60,51,87,40
30,0,60,46,85,42
30,0,60,47,90,42
30,0,60,49,93,45
30,0,60,49,89,45
30,0,60,48,90,44
30,0,60,45,88,46
30,0,60,45,88,46
30,0,60,45,94,50
30,0,60,46,89,46
30,0,60,43,88,48
30,0,60,43,90,49
30,0,60,42,88,50
30,0,60,41,88,48
30,0,60,38,87,52
30,0,60,39,86,49
30,0,60,42,85,46
30,0,60,39,88,52
30,0,60,41,90,49
30,0,60,41,87,48
30,0,60,44,90,50
30,0,60,44,88,47
30,0,60,45,83,41
30,0,60,41,82,47
30,0,60,43,87,47
30,0,60,44,91,50
30,0,60,44,86,45
30,0,60,44,87,47
30,0,60,48,90,44
30,0,60,51,90,45
30,0,60,46,87,45
30,0,60,49,90,43
30,0,60,49,92,44
30,0,60,46,90,47
30,0,60,47,87,45
30,0,60,42,87,48
30,0,60,44,87,47
30,0,60,45,89,46
30,0,60,39,85,51
30,0,60,40,84,47
30,0,60,43,94,53
30,0,60,40,88,49
30,0,60,42,90,52
30,0,60,44,91,52
30,0,60,44,92,51
30,0,60,44,87,46
30,0,60,45,92,47
30,0,60,45,86,44
30,0,60,48,89,45
30,0,60,43,88,45
30,0,60,51,92,43
30,0,60,49,90,44
30,0,60,52,93,45
30,0,60,53,90,40
30,0,60,50,91,45
30,0,60,48,86,43
30,0,60,44,84,41
30,0,60,53,87,39
30,0,60,48,86,42
30,0,60,47,83,38
30,0,60,49,86,40
30,0,60,50,87,40
30,0,60,47,91,47
30,0,60,53,94,43
30,0,60,51,92,44
30,0,60,49,93,46
30,0,60,46,86,41
30,0,60,45,87,43
30,0,60,46,89,48
30,0,60,44,87,44
30,0,60,46,85,43
30,0,60,38,84,50
30,0,60,39,88,52
30,0,60,38,87,53
30,0,60,39,83,47
30,0,60,37,83,49
30,0,60,37,87,52
30,0,60,43,86,48
30,0,60,35,85,50
30,0,60,44,94,55
30,0,60,37,87,52
30,0,60,40,87,51
30,0,60,43,88,47
30,0,60,42,86,48
30,0,60,39,93,55
30,0,60,39,86,51
30,0,60,40,95,56
30,0,60,36,86,52
30,0,60,41,92,52
30,0,60,37,86,53
30,0,60,33,93,60
30,0,60,41,89,51
30,0,60,37,92,57
30,0,60,35,86,55
30,0,60,40,88,54
30,0,60,37,88,52
30,0,60,48,93,49
30,0,60,43,96,54
30,0,60,40,89,49
30,0,60,44,94,51
30,0,60,48,91,45
30,0,60,43,89,49
30,0,60,46,93,49
30,0,60,41,89,49
30,0,60,44,86,45
30,0,60,45,86,44
30,0,60,50,90,42
30,0,60,52,93,44
30,0,60,55,93,42
30,0,60,49,90,42
30,0,60,53,93,45
30,0,60,51,88,41
30,0,60,52,88,39
30,0,60,53,89,40
30,0,60,44,89,46
30,0,60,48,86,43
30,0,60,46,89,43
30,0,60,46,90,48
30,0,60,51,88,41
30,0,60,51,89,41
30,0,60,51,87,41
30,0,60,52,92,45
30,0,60,49,88,43
30,0,60,51,90,43
30,0,60,53,91,42
30,0,60,47,88,42
30,0,60,46,87,45
30,0,60,41,86,46
30,0,60,45,89,46
30,0,60,45,87,47
30,0,60,44,87,48
30,0,60,44,89,48
30,0,60,42,92,51
30,0,60,46,91,45
30,0,60,41,87,47
30,0,60,45,89,47
30,0,60,41,89,52
30,0,60,41,88,49
30,0,60,46,87,42
30,0,60,40,86,47
30,0,60,47,90,49
30,0,60,45,89,46
30,0,60,51,91,44
30,0,60,46,93,48
30,0,60,49,89,46
30,0,60,47,89,46
30,0,60,42,84,44
30,0,60,43,86,45
30,0,60,46,88,46
30,0,60,43,85,45
30,0,60,43,89,48
30,0,60,45,86,46
30,0,60,43,87,47
30,0,60,50,94,47
30,0,60,50,92,47
30,0,60,42,84,45
30,0,60,43,87,46
30,0,60,50,90,42
30,0,60,44,86,46
30,0,60,46,91,46
30,0,60,51,96,47
30,0,60,51,91,43
30,0,60,47,88,43
30,0,60,50,90,43
30,0,60,45,88,46
30,0,60,42,85,44
30,0,60,42,85,45
30,0,60,41,88,49
30,0,60,41,89,50
30,0,60,38,87,49
30,0,60,42,90,49
30,0,60,42,91,49
30,0,60,41,90,52
30,0,60,42,88,46
30,0,60,42,90,49
30,0,60,46,93,50
30,0,60,44,91,49
30,0,60,45,90,49
30,0,60,39,82,48
30,0,60,41,88,48
30,0,60,44,84,44
30,0,60,45,84,43
30,0,60,46,91,47
30,0,60,45,86,44
30,0,60,46,86,43
30,0,60,47,93,48
30,0,60,46,90,46
30,0,60,46,86,41
30,0,60,40,79,40
30,0,60,45,86,45
30,0,60,50,90,45
30,0,60,41,86,44
30,0,60,39,83,44
30,0,60,40,88,51
30,0,60,45,89,48
30,0,60,44,86,48
30,0,60,44,91,51
30,0,60,44,89,46
30,0,60,44,90,47
30,0,60,46,89,47
30,0,60,47,91,49
30,0,60,44,85,45
30,0,60,44,88,46
30,0,60,47,88,41
30,0,60,54,94,43
30,0,60,52,92,44
