60,30,0,51,-45,-97
60,30,0,54,-45,-97
60,30,0,56,-48,-101
60,30,0,53,-52,-102
60,30,0,47,-54,-99
60,30,0,53,-46,-97
60,30,0,47,-53,-96
60,30,0,49,-48,-95
60,30,0,49,-49,-97
60,30,0,48,-52,-99
60,30,0,47,-49,-97
60,30,0,46,-55,-97
60,30,0,51,-48,-94
60,30,0,51,-45,-97
60,30,0,55,-47,-99
60,30,0,56,-49,-105
60,30,0,58,-49,-103
60,30,0,55,-50,-101
60,30,0,48,-49,-95
60,30,0,57,-45,-100
60,30,0,49,-48,-97
60,30,0,49,-53,-102
60,30,0,54,-52,-105
60,30,0,51,-51,-99
60,30,0,51,-48,-99
60,30,0,50,-49,-98
60,30,0,52,-51,-99
60,30,0,51,-51,-102
60,30,0,56,-47,-101
60,30,0,50,-54,-101
60,30,0,50,-46,-98
60,30,0,49,-51,-100
60,30,0,50,-52,-97
60,30,0,50,-49,-98
60,30,0,48,-57,-100
60,30,0,45,-51,-91
60,30,0,54,-51,-101
60,30,0,51,-53,-100
60,30,0,52,-50,-97
60,30,0,56,-45,-99
60,30,0,49,-51,-98
60,30,0,55,-56,-105
60,30,0,52,-49,-100
60,30,0,50,-51,-98
60,30,0,47,-53,-95
60,30,0,43,-50,-95
60,30,0,49,-49,-95
60,30,0,53,-47,-99
60,30,0,49,-52,-97
60,30,0,53,-50,-101
60,30,0,57,-47,-103
60,30,0,57,-44,-100
60,30,0,55,-50,-101
60,30,0,54,-49,-100
60,30,0,48,-54,-99
60,30,0,53,-45,-94
60,30,0,54,-48,-99
60,30,0,44,-56,-96
60,30,0,48,-52,-99
60,30,0,48,-52,-98
60,30,0,52,-48,-97
60,30,0,48,-48,-96
60,30,0,54,-53,-103
60,30,0,48,-54,-98
60,30,0,52,-54,-102
60,30,0,45,-55,-100
60,30,0,49,-50,-97
60,30,0,50,-53,-100
60,30,0,46,-55,-96
60,30,0,49,-47,-96
60,30,0,50,-49,-96
60,30,0,49,-54,-97
60,30,0,45,-48,-92
60,30,0,44,-51,-93
60,30,0,49,-51,-98
60,30,0,51,-53,-100
60,30,0,46,-51,-96
60,30,0,51,-50,-99
60,30,0,50,-49,-98
60,30,0,54,-47,-98
60,30,0,49,-51,-98
60,30,0,48,-49,-94
60,30,0,51,-52,-101
60,30,0,46,-54,-96
60,30,0,49,-57,-105
60,30,0,57,-50,-103
60,30,0,53,-50,-100
60,30,0,51,-52,-102
60,30,0,44,-55,-96
60,30,0,46,-52,-97
60,30,0,51,-56,-103
60,30,0,52,-51,-100
60,30,0,44,-55,-98
60,30,0,45,-49,-95
60,30,0,51,-48,-96
60,30,0,46,-51,-96
60,30,0,49,-46,-94
60,30,0,51,-51,-99
60,30,0,49,-49,-96
60,30,0,51,-50,-100
60,30,0,49,-50,-97
60,30,0,42,-50,-91
60,30,0,53,-45,-95
60,30,0,53,-50,-100
60,30,0,52,-52,-101
60,30,0,56,-44,-96
60,30,0,53,-45,-97
60,30,0,53,-52,-102
60,30,0,52,-50,-100
60,30,0,55,-49,-100
60,30,0,45,-51,-94
60,30,0,52,-49,-98
60,30,0,51,-47,-96
60,30,0,54,-45,-97
60,30,0,49,-52,-96
60,30,0,52,-51,-100
60,30,0,52,-53,-102
60,30,0,48,-51,-97
60,30,0,53,-47,-97
60,30,0,50,-54,-100
60,30,0,50,-50,-98
60,30,0,46,-55,-99
60,30,0,52,-49,-99
60,30,0,56,-47,-101
60,30,0,52,-52,-100
60,30,0,57,-45,-96
60,30,0,53,-48,-99
60,30,0,55,-48,-100
60,30,0,51,-49,-99
60,30,0,45,-56,-98
60,30,0,51,-48,-99
60,30,0,52,-48,-96
60,30,0,52,-51,-100
60,30,0,49,-50,-96
60,30,0,46,-50,-94
60,30,0,52,-47,-94
60,30,0,47,-52,-96
60,30,0,53,-47,-97
60,30,0,49,-53,-98
60,30,0,48,-53,-97
60,30,0,55,-46,-100
60,30,0,53,-45,-97
60,30,0,53,-51,-102
60,30,0,54,-41,-93
60,30,0,52,-53,-101
60,30,0,54,-49,-99
60,30,0,50,-49,-99
60,30,0,52,-48,-98
60,30,0,51,-48,-98
60,30,0,53,-50,-103
60,30,0,51,-45,-93
60,30,0,55,-45,-99
60,30,0,49,-48,-96
60,30,0,48,-51,-97
60,30,0,49,-54,-102
60,30,0,52,-47,-97
60,30,0,51,-50,-98
60,30,0,52,-48,-99
60,30,0,50,-52,-100
60,30,0,49,-49,-97
60,30,0,47,-53,-96
60,30,0,46,-56,-95
60,30,0,47,-51,-96
60,30,0,51,-50,-97
60,30,0,47,-55,-99
60,30,0,51,-45,-94
60,30,0,53,-44,-95
60,30,0,54,-48,-97
60,30,0,55,-47,-98
60,30,0,55,-50,-101
60,30,0,45,-52,-94
60,30,0,51,-50,-100
60,30,0,52,-55,-102
60,30,0,56,-46,-99
60,30,0,55,-45,-96
60,30,0,50,-49,-96
60,30,0,49,-44,-93
60,30,0,49,-48,-96
60,30,0,50,-54,-102
60,30,0,51,-48,-94
60,30,0,44,-52,-93
60,30,0,50,-53,-98
60,30,0,48,-51,-98
60,30,0,47,-49,-92
60,30,0,42,-56,-98
60,30,0,51,-50,-101
60,30,0,47,-52,-97
60,30,0,50,-50,-100
60,30,0,53,-49,-99
60,30,0,48,-52,-101
60,30,0,50,-55,-104
60,30,0,53,-50,-100
60,30,0,52,-49,-96
60,30,0,51,-49,-98
60,30,0,52,-46,-97
60,30,0,49,-51,-95
60,30,0,50,-51,-96
60,30,0,47,-53,-96
60,30,0,46,-56,-95
60,30,0,51,-49,-98
60,30,0,51,-52,-101
60,30,0,49,-57,-102
60,30,0,44,-50,-94
60,30,0,52,-47,-97
60,30,0,51,-48,-96
60,30,0,48,-55,-103
60,30,0,52,-52,-100
60,30,0,49,-51,-99
60,30,0,50,-47,-95
60,30,0,48,-52,-99
60,30,0,45,-54,-97
60,30,0,50,-50,-97
60,30,0,46,-47,-92
60,30,0,50,-48,-94
60,30,0,50,-46,-93
60,30,0,49,-51,-98
60,30,0,50,-49,-97
60,30,0,52,-51,-99
60,30,0,51,-47,-94
60,30,0,51,-51,-98
60,30,0,53,-54,-105
60,30,0,51,-47,-98
60,30,0,52,-50,-99
60,30,0,53,-50,-100
60,30,0,46,-48,-93
60,30,0,47,-45,-91
60,30,0,51,-48,-97
60,30,0,48,-53,-96
60,30,0,47,-53,-95
60,30,0,50,-46,-96
60,30,0,54,-48,-100
60,30,0,46,-55,-98
60,30,0,45,-57,-102
60,30,0,51,-47,-97
60,30,0,51,-52,-97
60,30,0,52,-48,-100
60,30,0,53,-49,-101
60,30,0,52,-48,-99
60,30,0,53,-47,-95
60,30,0,48,-51,-94
60,30,0,48,-53,-96
60,30,0,50,-46,-94
60,30,0,48,-49,-95
60,30,0,44,-49,-92
60,30,0,45,-49,-92
60,30,0,46,-48,-95
60,30,0,49,-47,-95
60,30,0,50,-45,-91
60,30,0,54,-44,-96
60,30,0,53,-45,-94
60,30,0,47,-52,-99
60,30,0,53,-50,-100
60,30,0,52,-50,-99
60,30,0,51,-54,-103
60,30,0,51,-49,-95
60,30,0,52,-45,-94
60,30,0,47,-48,-95
60,30,0,50,-50,-96
60,30,0,45,-48,-89
60,30,0,48,-52,-98
60,30,0,53,-48,-97
60,30,0,50,-48,-97
60,30,0,49,-51,-98
60,30,0,50,-46,-93
60,30,0,52,-44,-92
60,30,0,52,-53,-101
60,30,0,50,-46,-95
60,30,0,50,-45,-95
60,30,0,53,-43,-91
60,30,0,53,-43,-96
60,30,0,51,-51,-99
60,30,0,50,-51,-98
60,30,0,53,-45,-96
60,30,0,50,-47,-96
60,30,0,50,-51,-97
60,30,0,50,-54,-97
60,30,0,53,-48,-99
60,30,0,53,-49,-98
60,30,0,54,-45,-96
60,30,0,51,-52,-100
60,30,0,52,-46,-98
60,30,0,47,-51,-95
60,30,0,51,-50,-100
60,30,0,45,-54,-95
60,30,0,50,-46,-94
60,30,0,50,-51,-98
60,30,0,52,-51,-102
60,30,0,53,-48,-99
60,30,0,50,-52,-101
60,30,0,50,-52,-95
60,30,0,48,-53,-98
60,30,0,49,-49,-96
60,30,0,47,-53,-96
60,30,0,51,-48,-95
60,30,0,53,-45,-96
60,30,0,54,-50,-102
60,30,0,49,-49,-94
60,30,0,48,-52,-97
60,30,0,52,-46,-94
60,30,0,49,-54,-101
60,30,0,53,-48,-100
60,30,0,48,-49,-96
60,30,0,50,-50,-96
60,30,0,49,-49,-97
60,30,0,55,-51,-101
60,30,0,51,-44,-96
60,30,0,52,-48,-97
60,30,0,51,-54,-99
60,30,0,44,-52,-96
60,30,0,49,-57,-101
60,30,0,54,-48,-98
60,30,0,54,-50,-99
60,30,0,51,-50,-101
60,30,0,51,-52,-100
60,30,0,48,-51,-99
60,30,0,53,-43,-94
60,30,0,47,-54,-97
60,30,0,52,-49,-100
60,30,0,54,-46,-97
60,30,0,55,-45,-95
