120.220000,16.662837,-14.612612,12.000000,-12.000000
120.230000,16.662837,-14.612612,12.000000,-12.000000
120.240000,16.662837,-14.612612,12.000000,-12.000000
120.250000,16.662837,-14.612612,12.000000,-12.000000
120.260000,16.662837,-14.612612,12.000000,-12.000000
120.270000,16.665217,-14.617571,12.000000,-12.000000
120.280000,16.673152,-14.624117,12.000000,-12.000000
120.290000,16.682474,-14.632051,12.000000,-12.000000
120.300000,16.692194,-14.640977,12.000000,-12.000000
120.310000,16.702112,-14.650895,12.000000,-12.000000
120.320000,16.713220,-14.660020,12.000000,-12.000000
120.330000,16.724526,-14.671326,12.000000,-12.000000
120.340000,16.736626,-14.682632,12.000000,-12.000000
120.350000,16.748527,-14.693939,12.000000,-12.000000
120.360000,16.761024,-14.705245,12.000000,-12.000000
120.370000,16.773719,-14.716552,12.000000,-12.000000
120.380000,16.786017,-14.728255,12.000000,-12.000000
120.390000,16.799109,-14.740156,12.000000,-12.000000
120.400000,16.812002,-14.751661,12.000000,-12.000000
120.410000,16.824895,-14.763364,12.000000,-12.000000
120.420000,16.837193,-14.775861,12.000000,-12.000000
120.430000,16.850087,-14.787960,12.000000,-12.000000
120.440000,0.0,-0.0,12.000000,-12.000000
120.450000,0.0,-0.0,12.000000,-12.000000
120.460000,0.0,-0.0,12.000000,-12.000000
120.470000,0.0,-0.0,12.000000,-12.000000
120.480000,16.913759,-14.847864,12.000000,-12.000000
120.490000,16.926653,-14.860361,12.000000,-12.000000
120.500000,16.939546,-14.873453,12.000000,-12.000000
120.510000,16.952439,-14.886147,12.000000,-12.000000
120.520000,16.965134,-14.899041,12.000000,-12.000000
120.530000,16.978821,-14.911537,12.000000,-12.000000
120.540000,16.991714,-14.924232,12.000000,-12.000000
120.550000,17.004409,-14.936729,12.000000,-12.000000
120.560000,17.018294,-14.950019,12.000000,-12.000000
120.570000,17.030592,-14.963110,12.000000,-12.000000
120.580000,17.043882,-14.976400,12.000000,-12.000000
120.590000,17.057569,-14.989690,12.000000,-12.000000
120.600000,17.071850,-15.003178,12.000000,-12.000000
120.610000,17.085537,-15.016270,12.000000,-12.000000
120.620000,17.099422,-15.029758,12.000000,-12.000000
120.630000,17.113109,-15.043048,12.000000,-12.000000
120.640000,17.127192,-15.056735,12.000000,-12.000000
120.650000,17.141672,-15.070818,12.000000,-12.000000
120.660000,17.155756,-15.084505,12.000000,-12.000000
120.670000,17.170434,-15.098192,12.000000,-12.000000
120.680000,17.185113,-15.112275,12.000000,-12.000000
120.690000,17.199990,-15.126359,12.000000,-12.000000
120.700000,17.214073,-15.140442,12.000000,-12.000000
120.710000,17.228553,-15.155120,12.000000,-12.000000
120.720000,17.243430,-15.170196,12.000000,-12.000000
120.730000,17.258307,-15.184279,12.000000,-12.000000
120.740000,17.273183,-15.198561,12.000000,-12.000000
120.750000,17.288259,-15.212842,12.000000,-12.000000
120.760000,17.303731,-15.227521,12.000000,-12.000000
120.770000,17.319202,-15.242398,12.000000,-12.000000
120.780000,17.334674,-15.256878,12.000000,-12.000000
120.790000,17.350345,-15.272151,12.000000,-12.000000
120.800000,17.365618,-15.287425,12.000000,-12.000000
120.810000,17.381288,-15.302500,12.000000,-12.000000
120.820000,17.396959,-15.317972,12.000000,-12.000000
120.830000,17.412431,-15.333444,12.000000,-12.000000
120.840000,17.428101,-15.349313,12.000000,-12.000000
120.850000,17.443176,-15.364388,12.000000,-12.000000
120.860000,17.458846,-15.379265,12.000000,-12.000000
120.870000,17.474318,-15.394340,12.000000,-12.000000
120.880000,17.489988,-15.409812,12.000000,-12.000000
120.890000,17.505064,-15.424887,12.000000,-12.000000
120.900000,17.520932,-15.439962,12.000000,-12.000000
120.910000,17.536404,-15.455236,12.000000,-12.000000
